age,tenure_months,monthly_premium,claims_count,claim_amount,support_contacts,satisfaction_score,payment_delay_days,has_dispute,online_engagement,policy_type,region,churn
27,25,145.47,2,170.74,1,2,1,0,8,standard,south,0
44,29,79.01,0,153.39,5,4,6,1,5,standard,south,0
49,25,137.92,1,182.48,1,5,4,0,8,premium,north,0
31,36,192.61,1,194.03,0,3,1,0,2,family,west,0
26,69,171.99,2,427.84,0,5,4,0,3,standard,west,0
29,32,67.32,0,115.34,4,4,1,0,3,standard,east,0
56,64,101.21,0,199.77,1,1,2,0,4,premium,south,1
67,86,134.75,1,54.68,1,4,3,0,6,standard,south,0
31,90,117.54,1,72.02,0,3,3,0,8,standard,north,0
38,55,71.02,1,146.07,2,3,1,0,2,standard,west,0
40,69,133.49,0,62.89,0,4,2,0,3,standard,south,0
41,88,119.65,0,230.44,1,1,3,0,8,premium,north,0
34,76,187.0,1,206.14,2,5,2,0,8,standard,west,0
24,30,111.14,0,83.86,1,5,1,0,2,standard,west,0
49,15,160.88,0,122.18,1,5,1,0,1,standard,north,0
40,13,75.65,2,326.56,1,4,3,0,3,standard,east,0
40,85,84.02,0,169.22,4,2,3,0,1,family,west,1
36,54,145.26,0,599.46,1,4,1,0,6,standard,north,0
71,30,157.93,0,122.27,3,2,1,0,7,family,west,0
54,35,86.49,2,133.87,1,3,3,0,7,family,south,0
44,29,120.84,2,146.07,0,5,2,0,3,standard,east,0
32,77,71.64,1,29.87,2,1,3,0,4,family,north,0
64,59,113.66,0,129.01,1,3,1,0,5,standard,north,0
69,84,149.29,1,125.49,1,3,1,0,8,standard,east,0
23,31,104.78,1,245.64,1,5,1,0,10,premium,north,0
71,46,111.28,0,335.73,2,3,4,0,9,standard,east,0
59,14,80.46,2,113.95,2,2,4,0,3,premium,north,0
27,93,97.31,0,15.55,1,2,2,0,1,family,west,1
61,50,181.53,0,163.73,3,2,1,0,0,family,north,0
27,54,122.55,1,62.19,2,1,1,0,10,standard,east,0
24,41,84.92,2,174.8,2,4,3,0,10,premium,north,0
28,28,108.98,1,171.41,0,4,4,0,5,premium,west,0
46,91,64.09,3,78.41,0,1,2,1,0,standard,north,0
54,48,84.5,1,164.77,0,3,1,0,4,standard,north,0
43,65,167.61,3,35.69,0,4,4,0,7,premium,south,0
28,6,115.01,0,182.94,2,4,0,0,8,standard,west,0
32,28,186.18,2,262.2,0,1,3,0,8,premium,north,0
67,77,116.66,0,212.88,1,1,3,0,8,standard,east,1
73,11,118.74,2,95.05,0,1,1,0,1,premium,north,0
61,12,142.43,0,248.55,1,3,0,0,7,standard,west,0
27,78,40.0,1,228.74,2,5,3,0,10,standard,north,0
65,31,127.17,1,236.21,0,1,1,0,4,family,north,0
58,28,118.29,1,363.67,1,4,0,0,5,standard,east,0
49,55,172.01,3,195.92,2,4,0,0,2,premium,north,0
29,21,153.76,2,56.45,1,5,2,1,8,standard,south,0
74,6,80.32,1,65.82,2,3,2,0,3,standard,west,0
45,3,163.47,0,196.04,0,5,1,0,10,family,west,0
24,10,110.82,1,127.43,3,3,0,0,6,standard,north,0
33,17,88.34,2,109.07,1,2,2,1,3,standard,north,0
43,67,126.9,0,224.01,5,5,1,0,6,standard,north,0
25,30,112.9,1,46.9,1,3,1,0,0,standard,south,0
39,9,173.85,1,227.21,1,2,0,0,10,family,east,0
46,4,131.92,1,121.5,0,4,1,1,5,standard,south,0
72,47,127.2,1,186.65,1,3,0,1,5,standard,west,0
26,81,151.52,0,51.03,0,4,3,0,4,standard,east,0
52,34,158.25,0,233.57,1,4,2,0,7,standard,east,0
70,8,147.43,1,294.98,3,1,3,0,8,premium,south,0
64,24,169.68,0,941.14,1,3,2,0,7,standard,south,0
71,49,141.3,0,177.7,1,5,3,0,1,standard,south,0
31,20,125.87,0,287.76,0,4,4,1,8,standard,north,0
64,93,163.37,0,62.7,1,4,1,0,7,standard,north,1
73,73,116.82,1,350.43,1,5,1,0,10,family,west,1
39,35,121.16,1,38.44,1,2,1,0,2,premium,west,0
48,91,180.26,1,446.5,2,4,1,0,8,standard,north,0
50,33,176.77,2,164.8,0,1,4,0,9,standard,north,0
48,16,119.71,1,42.27,1,1,0,0,0,premium,west,0
37,90,104.13,1,111.54,0,4,2,0,10,standard,east,0
73,92,171.21,0,285.64,2,2,3,0,8,standard,north,0
72,32,148.01,0,129.33,1,4,2,0,8,family,west,0
42,58,131.05,0,127.97,1,5,4,1,10,premium,west,0
64,19,108.73,1,267.55,1,5,3,1,2,standard,north,0
43,62,131.61,1,137.9,1,1,1,0,0,standard,east,0
64,67,119.24,1,335.55,3,2,5,0,6,premium,west,0
52,69,96.75,1,92.58,2,3,3,0,6,premium,east,0
46,55,124.52,0,27.21,0,1,2,0,9,standard,east,0
28,68,129.29,0,144.2,4,5,0,0,6,standard,north,0
56,54,106.86,1,157.59,0,5,2,0,1,family,east,0
39,79,151.63,2,89.62,1,4,4,0,5,standard,west,0
33,19,165.11,0,182.83,2,2,4,0,4,premium,south,0
32,47,153.95,0,32.4,1,1,1,0,9,family,south,0
74,41,110.33,0,186.72,1,5,5,0,7,standard,east,0
27,52,146.45,1,53.86,0,4,0,0,8,family,east,0
64,16,122.73,0,42.13,2,5,1,0,8,standard,west,0
67,33,76.75,0,154.29,1,2,1,1,1,premium,west,0
23,91,143.55,1,38.84,2,1,0,0,9,standard,east,0
53,12,125.11,2,18.0,1,5,1,0,1,standard,west,0
52,62,210.77,1,205.06,1,1,2,1,2,premium,south,0
41,64,171.0,2,59.75,2,3,0,0,1,premium,south,1
57,47,144.89,1,220.46,0,3,1,0,0,standard,south,0
43,6,128.72,2,117.78,4,3,5,0,9,standard,north,0
45,6,125.73,0,154.18,2,3,1,1,1,standard,north,0
44,28,84.87,1,288.76,1,1,4,1,1,family,south,0
64,12,59.14,0,197.06,1,4,1,0,1,premium,south,0
55,11,89.46,0,223.84,1,2,1,0,7,standard,west,0
42,17,118.33,0,218.08,2,1,2,0,2,standard,west,0
71,20,46.31,1,82.7,1,3,0,0,7,family,west,0
64,80,100.95,1,190.7,1,2,1,0,2,premium,north,0
71,62,111.33,0,66.9,2,4,2,0,2,premium,north,0
60,5,112.46,0,191.0,3,2,2,0,1,premium,north,0
42,61,96.84,1,113.4,2,3,2,0,2,standard,south,0
62,15,108.05,0,132.43,0,3,1,0,2,standard,north,0
39,42,180.34,0,413.2,1,5,0,0,9,standard,north,0
36,6,143.18,0,211.61,5,1,1,0,5,standard,north,0
45,11,100.39,0,88.15,3,1,1,0,4,premium,east,0
73,15,117.61,0,32.19,0,5,1,0,9,premium,west,0
52,43,119.01,1,157.89,0,2,4,0,5,family,north,0
42,46,93.12,0,36.73,5,4,2,0,9,standard,north,0
46,35,93.08,2,448.64,2,3,3,1,4,premium,south,0
37,60,155.37,2,135.37,2,4,1,0,10,family,east,0
56,70,105.31,0,269.2,3,4,0,0,2,standard,south,0
40,70,81.69,3,44.83,0,2,0,1,5,standard,north,0
51,56,118.49,1,207.76,1,3,6,0,4,family,north,0
41,53,124.13,2,308.52,1,2,6,0,9,standard,south,0
38,48,50.96,0,220.0,2,2,0,0,2,premium,north,0
73,25,118.57,2,255.27,3,3,2,0,3,standard,east,0
40,48,150.38,1,194.39,0,1,4,1,3,standard,west,0
25,3,135.79,0,105.31,2,1,2,0,6,family,west,0
42,92,198.04,0,69.33,2,4,4,0,2,standard,south,0
50,37,163.79,1,79.33,2,1,5,0,5,standard,west,0
27,73,170.71,1,455.74,1,5,4,0,6,standard,south,0
38,91,218.0,2,170.4,1,4,3,0,2,standard,north,0
30,49,146.54,0,328.45,0,5,2,0,3,standard,north,0
48,83,125.71,0,92.54,0,3,1,0,1,premium,south,0
60,47,154.08,0,244.79,2,4,5,0,1,standard,west,0
73,15,100.43,2,65.04,4,1,2,0,10,standard,west,0
42,5,123.77,1,120.29,1,4,0,0,8,standard,south,0
67,15,97.33,0,101.42,2,2,1,0,2,premium,west,0
33,90,133.93,0,421.61,0,4,1,0,6,standard,north,0
63,47,97.18,0,75.15,3,2,3,0,1,family,east,0
51,32,95.96,1,226.09,1,4,1,0,9,family,north,0
62,44,134.47,1,198.04,3,5,0,0,8,standard,south,0
62,26,115.18,1,48.9,1,1,2,0,8,standard,west,0
50,83,52.54,1,330.82,0,1,0,0,3,premium,south,0
35,95,69.06,0,357.13,2,2,1,0,4,standard,north,0
49,10,79.85,0,170.93,1,3,4,0,9,family,west,0
65,69,89.1,1,150.5,0,5,0,0,6,family,north,0
73,34,134.5,0,26.65,1,3,4,0,6,premium,north,0
71,7,127.66,1,42.22,5,5,1,0,10,standard,south,0
31,88,157.28,1,117.76,2,4,1,0,9,standard,east,0
53,8,146.35,0,66.92,1,4,1,0,3,standard,south,0
27,22,157.52,2,269.42,3,5,2,1,0,standard,west,0
57,5,141.29,0,40.59,0,2,1,0,2,premium,north,0
74,46,127.34,1,36.98,1,4,0,0,8,standard,east,0
24,58,158.48,1,212.0,3,4,4,0,1,premium,north,0
56,32,152.18,0,188.37,1,5,1,1,3,premium,north,0
72,9,133.16,2,162.0,1,2,2,0,10,standard,north,0
66,13,164.49,1,245.45,1,4,3,0,4,premium,north,0
42,89,40.0,2,86.19,1,2,1,0,2,family,east,0
27,77,109.83,0,105.19,1,5,4,1,6,standard,west,0
70,90,109.3,1,184.15,1,3,1,0,10,premium,west,0
70,52,160.34,3,170.19,2,5,5,0,2,standard,east,0
52,53,175.0,2,71.96,0,3,0,0,6,premium,south,0
73,76,69.24,0,299.94,4,1,4,0,8,family,north,0
22,60,169.39,0,50.27,3,2,1,0,6,premium,north,0
54,43,79.0,0,112.16,3,4,3,0,9,standard,south,0
24,30,80.06,2,53.75,1,4,4,0,4,standard,east,0
71,48,111.8,1,585.59,1,3,4,0,8,family,east,0
58,8,108.86,0,153.56,1,4,2,0,4,premium,west,0
70,20,65.46,0,63.22,0,3,2,1,0,standard,north,0
51,71,142.75,1,102.08,1,1,3,0,3,premium,north,0
26,83,143.78,2,182.21,0,1,2,0,1,standard,west,0
23,12,156.89,1,268.09,5,2,0,0,8,family,south,0
39,12,104.83,0,68.91,0,1,4,0,4,standard,west,0
61,10,118.61,1,369.49,2,4,3,0,8,standard,north,0
30,76,118.94,0,149.18,0,5,1,0,8,standard,north,0
67,31,179.08,0,213.4,2,5,4,1,5,standard,south,0
34,33,40.0,0,95.8,2,3,3,0,10,premium,north,0
48,4,86.51,1,192.18,2,5,4,0,4,premium,west,0
32,93,120.19,2,90.08,1,4,3,0,7,premium,south,0
46,43,82.01,0,106.64,0,1,0,1,6,standard,south,0
45,77,110.96,1,275.12,4,3,1,1,7,premium,south,0
22,68,115.59,0,205.08,1,3,2,1,5,family,north,0
52,16,96.98,1,115.41,0,3,1,0,4,premium,east,0
63,77,122.26,1,264.86,5,5,2,0,9,premium,north,0
71,54,141.99,1,177.89,1,5,1,0,9,standard,east,0
39,59,111.73,1,21.83,4,2,3,0,0,family,south,0
68,21,104.14,0,132.96,1,1,4,0,10,standard,west,0
68,81,114.2,2,270.98,1,4,2,0,9,family,south,0
74,89,119.74,0,446.51,2,1,1,0,6,standard,west,0
41,40,59.09,1,57.79,1,3,4,0,5,standard,north,0
67,11,136.15,2,258.86,3,5,4,0,5,standard,east,0
51,81,104.21,0,148.38,2,4,3,0,5,family,east,0
25,85,164.15,2,48.89,0,5,3,0,1,premium,north,0
36,50,140.69,1,52.99,1,1,2,0,4,standard,north,0
57,56,160.95,0,59.82,1,4,7,0,10,family,east,0
30,23,84.61,1,35.13,0,2,0,0,5,standard,south,0
45,9,107.0,0,44.73,1,1,2,0,3,family,north,0
63,90,76.51,1,152.84,0,2,1,0,2,family,east,0
29,47,95.32,0,21.28,0,5,0,0,8,premium,north,0
48,28,163.82,1,69.87,1,3,1,1,5,standard,south,0
33,67,172.06,1,107.56,2,5,5,0,6,family,north,0
50,5,79.82,0,70.25,0,1,1,1,4,premium,south,0
34,10,103.96,1,39.85,1,4,2,0,0,standard,west,0
73,25,117.33,3,144.76,0,3,2,0,3,premium,west,0
26,44,140.5,0,68.97,0,2,2,1,6,standard,south,0
73,37,58.41,1,73.91,2,3,0,0,2,standard,south,0
63,20,63.89,2,128.16,0,4,2,0,5,premium,west,0
67,35,137.14,0,225.01,1,1,2,0,9,premium,east,0
67,34,51.78,1,84.28,2,4,2,0,2,standard,north,0
31,51,104.36,0,88.03,1,2,4,0,9,premium,west,0
71,55,125.67,2,47.1,2,5,5,0,1,family,west,1
53,85,134.55,0,268.85,1,1,2,0,5,standard,south,0
72,78,115.04,3,146.7,1,2,1,0,7,standard,west,0
68,30,107.2,3,257.13,1,5,0,0,2,standard,east,0
52,86,149.56,0,286.36,1,2,1,0,2,family,west,0
41,51,129.98,1,83.3,4,1,2,0,4,standard,south,1
28,20,97.35,0,243.81,4,3,1,0,0,standard,south,0
27,34,121.32,1,157.84,3,4,4,0,10,family,south,0
42,71,133.41,2,89.76,2,3,0,1,2,premium,north,0
64,79,180.14,0,78.27,1,3,1,0,8,standard,south,0
48,37,147.52,1,143.6,0,1,5,0,3,family,south,0
47,17,162.51,1,170.33,4,2,4,1,8,standard,north,0
34,20,98.63,0,15.38,4,1,2,0,2,standard,west,0
51,12,101.65,1,100.78,2,5,3,0,7,standard,north,0
55,67,111.76,1,165.01,2,2,0,0,7,premium,west,0
74,49,114.97,0,194.59,0,4,1,0,7,standard,south,0
60,44,84.72,1,127.4,0,2,0,0,0,family,south,0
54,65,164.31,1,190.35,1,4,0,0,1,premium,west,0
70,80,150.92,2,78.38,1,1,1,1,9,standard,south,0
44,76,109.3,0,186.86,0,1,3,1,3,family,south,0
71,15,142.46,0,168.83,3,2,1,0,8,premium,north,0
41,57,127.8,1,283.21,1,2,4,0,9,standard,east,0
28,85,145.19,1,382.32,0,2,2,0,7,standard,west,0
44,74,72.95,2,288.0,0,2,2,1,1,standard,south,1
28,33,114.9,1,115.38,1,4,3,0,3,standard,north,0
28,39,117.97,1,49.73,2,3,2,0,0,family,west,0
68,85,141.83,1,69.82,2,1,2,1,0,standard,east,0
64,6,98.0,0,375.37,2,5,3,1,9,standard,south,0
33,51,40.0,0,149.31,2,4,2,0,5,premium,west,0
66,13,82.14,2,173.77,4,3,1,0,8,family,south,0
25,86,117.86,0,256.91,1,3,2,0,1,standard,east,0
37,6,122.24,0,142.58,0,2,0,0,1,standard,south,0
59,5,178.93,2,318.17,1,2,1,1,6,family,north,0
38,33,140.4,2,44.13,3,1,2,0,5,family,north,0
60,21,122.85,1,201.17,1,5,3,0,4,premium,west,0
68,49,118.87,1,454.78,1,2,3,1,0,premium,west,0
25,30,158.65,0,335.68,2,4,1,1,2,standard,north,0
23,36,99.35,0,349.04,1,1,1,0,1,family,north,0
71,55,115.09,0,39.91,2,1,4,0,1,premium,north,0
49,55,81.88,0,166.78,1,2,2,0,2,premium,south,0
48,89,169.66,2,129.44,0,1,2,0,7,family,east,0
46,47,133.74,0,69.45,1,5,2,0,7,family,east,0
44,55,95.24,1,168.76,2,1,2,1,8,standard,north,0
58,66,115.99,0,50.19,2,3,0,0,3,standard,south,0
52,19,137.84,1,190.03,1,2,1,0,5,standard,south,0
30,65,111.22,0,64.94,3,2,0,0,8,family,north,0
55,83,101.29,2,183.2,2,1,2,0,5,standard,east,0
57,32,97.1,2,72.37,1,2,0,0,0,premium,east,0
28,19,131.86,1,110.18,0,1,2,0,5,standard,east,0
41,35,107.47,1,102.07,2,3,4,1,0,standard,east,0
63,28,104.12,0,127.42,0,2,0,0,4,standard,west,0
54,57,73.24,0,137.54,1,1,1,0,3,family,east,0
29,83,122.72,1,102.45,2,1,1,0,10,standard,west,0
24,58,113.66,1,58.93,1,5,3,0,8,family,south,0
52,14,108.74,2,296.32,1,2,2,0,7,standard,north,0
46,32,126.96,2,142.04,0,3,1,0,10,standard,north,0
72,67,146.18,0,171.56,1,3,1,0,10,standard,south,0
49,33,144.55,1,102.48,0,3,0,0,3,standard,west,0
71,57,139.35,0,597.26,2,5,2,0,6,premium,east,0
33,67,111.58,1,151.43,1,4,2,0,6,standard,north,0
45,33,100.16,1,306.72,1,3,1,0,0,standard,north,0
29,63,83.46,1,111.62,1,2,4,0,0,standard,south,0
52,40,99.24,0,206.99,4,5,2,0,3,family,south,0
31,15,120.69,0,123.41,1,1,3,0,0,standard,east,0
48,37,92.48,1,273.66,0,3,7,1,7,premium,north,0
40,44,123.36,0,93.89,2,4,1,0,0,family,south,0
31,3,86.21,0,52.76,3,5,4,0,2,family,south,0
27,86,61.87,1,171.15,1,1,0,0,1,premium,west,0
49,52,148.68,1,286.37,0,2,3,0,5,premium,west,0
72,6,103.4,0,126.31,2,1,4,0,9,premium,south,1
32,83,90.7,0,91.84,1,2,0,0,0,premium,south,0
43,82,81.72,0,44.12,1,5,3,0,7,family,west,0
33,4,134.81,1,289.13,2,1,3,0,5,standard,west,0
64,18,168.12,0,67.32,2,4,3,0,9,premium,east,0
43,36,105.89,0,101.36,3,5,0,0,6,family,east,0
73,50,112.46,0,99.55,1,1,0,0,9,standard,east,0
34,70,157.51,0,134.19,3,2,5,0,7,premium,east,0
26,42,56.63,0,205.77,0,5,4,0,8,standard,west,0
52,59,188.84,0,485.77,2,4,3,0,5,standard,east,0
56,3,205.54,2,176.57,1,1,2,0,3,premium,east,0
74,64,40.0,0,44.37,1,5,2,0,5,standard,west,0
68,88,116.59,3,129.07,2,5,1,0,1,standard,west,0
68,51,94.84,3,178.52,3,2,2,0,7,family,south,0
55,45,110.73,2,321.63,0,3,2,0,1,standard,west,0
41,30,105.36,0,296.77,3,2,2,0,10,standard,south,0
44,91,148.41,1,125.22,2,3,1,0,0,standard,north,0
29,6,116.06,0,148.37,0,4,1,1,1,family,north,0
44,29,88.12,0,164.44,0,4,1,0,1,standard,north,0
41,15,113.97,0,148.82,0,5,3,0,2,family,south,0
23,83,138.02,0,128.89,0,1,1,0,0,standard,west,0
32,47,78.57,1,389.31,1,5,1,1,10,standard,south,0
50,88,62.38,1,79.17,0,5,1,0,7,standard,west,0
41,64,189.75,3,262.11,3,2,2,0,3,standard,north,0
74,54,97.52,0,229.62,1,1,0,0,4,family,north,0
47,51,115.19,2,125.15,2,2,2,1,2,premium,north,0
72,21,106.08,1,74.91,3,5,4,0,5,standard,south,0
57,55,139.18,0,141.62,4,1,4,0,4,standard,west,0
24,66,182.05,1,212.02,0,1,0,0,5,standard,north,0
32,92,140.3,0,5.32,3,1,2,0,4,premium,south,0
59,54,66.86,1,49.84,1,1,1,0,3,premium,west,0
50,90,71.56,3,11.07,1,4,1,0,5,premium,south,0
37,90,106.04,0,172.89,0,1,2,0,1,family,south,0
49,51,110.61,0,167.19,0,5,0,0,6,premium,south,0
69,43,59.73,1,55.27,2,2,2,0,5,standard,east,0
42,16,148.68,1,69.99,1,3,1,1,1,standard,south,0
24,27,81.98,0,160.41,5,3,0,0,9,family,east,0
38,84,172.27,2,31.44,1,5,3,0,10,standard,west,0
71,15,183.72,1,221.15,3,4,1,0,8,standard,north,0
62,39,111.31,1,114.39,1,1,3,0,10,premium,east,0
66,67,135.36,1,134.49,1,5,1,0,10,standard,west,0
70,25,76.88,0,143.35,0,1,2,0,8,standard,north,0
28,93,141.83,1,45.19,1,3,2,0,3,family,north,0
36,63,102.56,0,143.93,0,5,2,1,2,standard,east,0
25,5,81.95,0,202.93,1,3,4,0,9,premium,east,0
22,25,109.87,0,76.12,1,3,3,0,5,standard,south,0
66,71,103.7,1,68.96,0,2,2,0,7,premium,west,0
71,83,108.62,2,465.99,2,4,4,0,9,premium,north,0
30,89,153.24,1,62.87,0,4,2,0,10,standard,north,0
60,82,92.51,0,97.14,1,5,2,0,7,family,north,0
50,9,180.73,0,343.83,0,5,1,0,3,premium,west,0
25,70,73.62,0,29.2,4,3,2,0,0,family,north,0
70,13,176.54,0,122.56,0,2,1,0,8,standard,east,0
68,10,84.42,0,199.89,3,3,1,0,0,premium,west,0
52,67,119.96,2,128.56,0,2,1,0,5,family,north,0
59,47,102.84,1,24.6,2,2,2,0,3,premium,north,0
43,63,107.97,0,49.77,2,2,1,0,4,family,west,0
64,82,148.05,1,20.48,1,3,1,0,9,standard,north,0
45,9,172.49,2,116.25,0,2,1,0,5,premium,south,0
74,52,161.67,1,178.93,0,2,2,0,1,premium,east,0
25,80,105.83,1,75.59,1,3,0,1,4,standard,east,0
31,43,126.45,2,102.94,3,1,1,0,1,premium,north,0
73,51,92.63,1,102.49,0,1,0,1,9,standard,west,0
37,49,85.3,1,306.53,2,4,1,1,0,family,west,0
38,87,79.88,0,158.67,0,5,3,0,10,premium,north,0
63,7,104.68,0,143.51,3,2,2,1,2,family,north,0
32,84,128.74,2,273.64,1,1,3,0,7,premium,east,0
49,78,53.09,0,37.21,1,3,3,0,9,family,south,0
37,78,118.38,1,157.11,0,1,0,0,2,standard,south,0
32,41,173.06,0,86.58,1,5,4,0,10,premium,north,0
73,50,159.27,1,335.31,2,1,0,0,4,standard,east,0
32,37,99.52,1,275.17,1,3,5,0,5,premium,north,0
26,26,71.11,2,86.51,1,2,3,0,3,standard,south,0
57,84,136.09,3,108.0,1,3,3,0,10,premium,east,0
67,50,40.0,0,59.51,1,4,1,1,7,standard,west,0
28,70,158.86,1,245.67,0,2,2,0,3,family,north,0
59,12,112.52,0,209.43,0,5,0,0,0,family,east,0
50,76,184.1,0,112.77,1,5,1,0,9,premium,north,0
65,64,59.56,1,111.81,0,3,4,0,7,standard,north,0
28,95,152.14,0,92.5,1,2,5,1,1,premium,north,0
73,15,116.48,1,321.36,0,2,1,0,5,premium,west,0
54,53,108.41,0,120.74,2,5,1,0,2,standard,south,0
66,50,72.06,1,95.48,0,4,1,0,2,premium,west,0
41,53,140.85,1,229.03,3,3,2,0,5,family,north,0
71,8,143.66,1,9.88,2,4,5,0,0,standard,east,0
55,47,182.48,0,106.51,3,2,1,0,2,standard,south,0
28,30,155.28,0,251.38,1,4,3,0,0,family,east,0
70,60,99.21,1,371.37,1,5,0,0,10,standard,west,0
64,24,84.86,0,78.42,1,3,5,0,9,family,west,0
37,43,72.1,1,192.5,0,4,0,0,1,premium,west,0
50,60,171.56,1,78.0,1,3,3,0,6,standard,north,0
42,8,92.76,0,492.45,1,1,1,0,2,family,west,0
50,76,171.81,1,150.2,3,1,2,0,6,standard,west,0
73,69,138.38,0,208.35,0,2,6,0,5,standard,south,0
69,8,131.55,0,13.09,2,2,1,0,0,standard,south,0
33,9,109.26,0,91.66,0,1,0,0,8,family,south,0
73,82,143.12,1,229.83,2,5,2,0,8,standard,east,0
45,29,119.46,1,36.9,0,4,1,0,0,standard,north,0
59,83,107.08,0,149.92,0,1,2,0,2,standard,north,1
62,49,144.36,0,382.75,1,5,2,0,1,premium,north,0
47,34,114.96,1,238.81,3,2,3,1,4,standard,east,0
46,28,92.06,1,197.47,4,5,0,1,4,standard,north,0
46,64,140.99,0,96.18,0,2,1,0,7,standard,west,0
67,13,117.76,1,47.28,1,1,1,0,6,premium,east,0
42,40,137.11,1,127.79,1,1,2,1,1,premium,north,0
36,35,104.11,0,214.45,3,2,3,0,5,premium,east,0
41,17,77.68,0,59.51,0,5,1,0,8,premium,north,0
32,35,180.73,0,237.31,0,3,1,0,9,family,west,0
42,52,174.13,2,156.14,1,1,2,0,9,premium,west,0
28,66,150.93,1,69.18,1,2,4,1,3,premium,south,1
26,11,106.43,1,27.97,3,3,4,0,5,standard,north,0
60,84,109.49,1,36.22,2,3,2,0,1,family,south,0
26,84,168.38,2,124.06,2,5,0,0,4,family,east,0
52,67,107.62,1,292.7,1,1,3,0,3,premium,south,0
63,88,97.86,1,70.06,2,1,4,0,2,standard,west,0
60,42,185.53,0,319.46,1,4,2,0,9,standard,north,0
45,79,118.33,1,24.42,2,1,3,1,7,family,west,0
32,70,181.89,1,140.67,1,4,1,0,9,standard,south,0
71,55,71.06,0,130.13,0,2,1,0,3,standard,east,0
66,19,138.14,1,180.01,0,2,2,0,4,standard,north,0
54,54,192.49,1,154.24,0,1,2,0,8,standard,north,0
26,86,121.04,2,95.16,2,4,1,0,0,standard,south,0
23,94,110.76,0,95.76,2,1,1,0,8,premium,east,0
38,44,79.13,1,256.46,1,1,0,0,7,standard,west,0
30,26,157.88,0,146.39,2,3,3,0,3,standard,north,0
67,72,93.05,0,12.17,0,1,3,0,10,premium,west,0
32,10,116.68,0,103.05,0,1,2,1,2,premium,south,0
36,17,76.79,1,110.52,1,2,0,0,3,premium,west,0
73,55,174.49,0,110.02,2,4,2,0,3,family,north,0
65,95,160.42,2,231.06,0,4,0,0,4,standard,south,0
33,33,118.89,1,83.96,1,5,2,0,3,standard,west,0
42,44,79.6,1,163.94,2,5,1,0,5,standard,south,0
49,32,173.76,0,387.2,0,2,1,0,10,standard,west,0
57,43,107.19,0,294.13,3,2,2,0,5,family,west,0
71,3,81.32,1,77.72,2,2,5,0,6,standard,south,0
68,58,58.33,1,149.58,0,1,4,0,7,standard,north,0
73,58,97.39,0,5.25,5,1,3,0,7,standard,north,0
24,32,69.09,1,205.98,2,3,3,0,3,standard,north,0
34,27,98.2,0,44.04,0,1,2,0,3,premium,east,0
51,73,146.05,0,134.3,0,1,0,0,4,premium,north,0
24,20,106.86,0,120.75,0,2,0,0,4,premium,south,0
40,7,132.45,0,283.84,6,5,2,0,9,standard,north,0
30,6,94.68,1,164.88,0,3,1,0,5,standard,west,0
71,85,122.28,0,120.04,3,2,1,0,10,premium,north,0
25,36,187.23,0,216.05,1,1,4,0,10,standard,east,0
29,12,107.8,1,315.64,2,4,0,0,7,standard,east,0
32,84,133.46,2,8.2,1,2,1,0,7,family,south,0
29,16,65.21,2,81.61,2,5,1,0,1,standard,west,0
52,34,173.2,1,394.75,5,1,1,0,1,standard,north,1
41,4,103.3,1,524.84,2,4,1,0,7,family,east,0
70,66,156.77,0,68.78,0,4,0,0,10,family,north,0
35,68,115.69,1,253.39,0,2,1,1,8,standard,north,0
50,73,141.41,4,68.61,0,2,3,0,2,family,west,0
56,27,143.49,2,52.54,1,5,2,0,7,standard,north,0
55,33,104.16,1,123.77,1,4,2,0,6,premium,north,0
64,90,158.22,0,274.29,0,1,1,0,0,standard,north,0
32,79,93.44,0,111.84,2,3,3,0,9,family,east,0
48,6,147.23,0,271.77,1,4,2,0,3,premium,west,0
64,67,106.34,0,289.48,1,2,0,0,6,standard,north,0
67,78,132.23,1,92.38,1,4,4,0,3,standard,south,0
54,55,103.83,4,90.15,0,4,3,0,10,standard,west,0
56,62,121.75,0,114.24,2,2,1,1,5,standard,west,0
67,3,82.39,1,138.16,2,1,2,0,9,standard,west,0
55,5,128.66,0,125.65,1,1,2,0,10,standard,north,0
72,6,121.55,0,148.11,2,4,3,0,0,premium,north,1
28,17,101.09,1,98.04,0,4,3,0,4,premium,south,0
40,95,118.07,0,48.03,1,2,3,0,7,standard,south,0
27,61,124.69,1,456.87,2,3,3,0,9,standard,west,0
26,75,98.43,0,81.54,1,3,1,1,7,standard,west,0
47,30,115.49,0,27.0,1,5,2,0,7,standard,east,0
33,90,84.81,0,228.12,2,3,3,0,4,standard,south,0
43,21,202.1,1,56.84,2,3,3,0,1,standard,east,0
45,86,157.07,0,212.29,3,3,2,0,10,standard,north,0
54,5,129.56,0,78.48,0,1,2,0,0,standard,south,0
72,4,161.02,3,515.55,3,4,1,0,8,standard,north,0
67,10,50.73,1,349.8,1,5,0,0,0,family,east,0
42,76,40.0,0,118.33,1,1,1,0,4,family,west,0
39,26,106.02,1,197.76,3,1,2,0,9,standard,west,0
62,44,71.75,1,169.97,2,3,5,0,2,premium,south,0
28,46,111.72,0,76.05,2,4,4,0,2,premium,north,0
50,76,127.2,1,222.39,0,1,0,0,2,standard,north,0
44,35,152.21,0,147.19,1,4,2,0,7,family,west,0
31,3,80.16,2,163.1,4,2,3,0,2,standard,north,0
